timestamp,occupancy,charging_load_kW,energy_delivered_kWh,hour,day,month,dayofweek,is_weekend,occ_lag_1,occ_lag_2,occ_lag_24,vol_lag_1,vol_lag_2,vol_lag_24,occ_roll_mean_3,vol_roll_mean_3,pred_occupancy,pred_volume,pred_utilization_rate,congestion_probability,dynamic_price,dynamic_volume,dynamic_occupancy
2018-11-02 05:00:00,4,3.1606512518812426,3.1606512518812426,5,2,11,4,0,9.0,11.0,18.0,18.464500563819893,18.401320336862206,42.121509775924345,11.0,16.777217091995134,8.514195811469355,18.23316134680514,0.1520392109190956,0.0015320614047768216,12.533986848651594,3.290554711113992,4.16440087675656
2018-11-02 06:00:00,2,0.0,0.0,6,2,11,4,0,4.0,9.0,12.0,3.1606512518812426,18.464500563819893,5.803072298317982,8.0,13.342157384187699,4.101834248601683,3.4402873740258424,0.07324704015360149,0.0006973471633760518,11.220784002560025,0.0,0.0
2018-11-02 07:00:00,1,0.0,0.0,7,2,11,4,0,2.0,4.0,8.0,0.0,3.1606512518812426,1.978564639674656,5.0,7.208383938566965,2.422276013343192,1.8970506307816601,0.043254928809699854,0.0005167416144185417,10.720915480161665,0.0,0.0
2018-11-02 08:00:00,1,0.0,0.0,8,2,11,4,0,1.0,2.0,5.0,0.0,0.0,1.2860280618008593,2.3333333333333335,1.053550417293667,2.5992811807675205,1.8970506307816601,0.04641573537084858,0.0005333268389753681,10.773595589514143,0.0,0.0
2018-11-02 09:00:00,1,0.0,0.0,9,2,11,4,0,1.0,1.0,5.0,0.0,0.0,1.2860280618008593,1.3333333333333333,0.0,2.5992811807675205,1.8970506307816601,0.04641573537084858,0.0005333268389753681,10.773595589514143,0.0,0.0
2018-11-02 10:00:00,1,0.0,0.0,10,2,11,4,0,1.0,1.0,5.0,0.0,0.0,1.2860280618008593,1.0,0.0,2.611135796825746,1.8970506307816601,0.04662742494331689,0.0005344564280701185,10.777123749055281,0.0,0.0
2018-11-02 11:00:00,1,0.0,0.0,11,2,11,4,0,1.0,1.0,5.0,0.0,0.0,1.2860280618008593,1.0,0.0,3.0562633057937445,3.2434316571111563,0.05457613046060258,0.0005786472476853628,10.909602174343377,0.0,0.0
2018-11-02 12:00:00,1,0.0,0.0,12,2,11,4,0,1.0,1.0,5.0,0.0,0.0,1.2860280618008593,1.0,0.0,3.0562633057937445,3.4038423360712193,0.05457613046060258,0.0005786472476853628,10.909602174343377,0.0,0.0
2018-11-02 13:00:00,2,3.0340333660451417,3.0340333660451417,13,2,11,4,0,1.0,1.0,7.0,0.0,0.0,9.490485579397454,1.0,0.0,3.978847298798945,6.9046020660998675,0.07105084462140973,0.0006822093407752511,11.184180743690161,3.226988748419169,2.127193975210328
2018-11-02 14:00:00,6,18.60280762483366,18.60280762483366,14,2,11,4,0,2.0,1.0,13.0,3.0340333660451417,0.0,34.26461774150995,1.3333333333333333,1.0113444553483,6.1071376627443845,18.21107159559088,0.10905602969186401,0.0009973213508940293,11.8176004948644,19.589500387823715,6.31823995051356
2018-11-02 15:00:00,17,57.208120541363925,57.208120541363925,15,2,11,4,0,6.0,2.0,28.0,18.60280762483366,3.0340333660451417,57.92555662999574,3.0,7.212280330292853,16.518382945887492,46.089042496623,0.29497112403370523,0.006366688508370395,14.916185400561755,57.28803513649375,17.02374746984084
2018-11-02 16:00:00,24,72.89052448130738,72.89052448130738,16,2,11,4,0,17.0,6.0,35.0,57.208120541363925,18.60280762483366,67.98760930997213,8.333333333333334,26.281653844080825,35.191131448436565,90.07488496730095,0.6284130615792244,0.15240397847146384,15.0,72.89052448130738,24.0
2018-11-02 17:00:00,30,81.49904006464493,81.49904006464493,17,2,11,4,0,24.0,17.0,39.0,72.89052448130738,57.208120541363925,71.04438727728892,15.666666666666666,49.56715088250157,35.555359708522914,75.49551300809698,0.6349171376521949,0.16099699019309077,15.0,81.49904006464493,30.0
2018-11-02 18:00:00,32,65.21453052180854,65.21453052180854,18,2,11,4,0,30.0,24.0,40.0,81.49904006464493,72.89052448130738,50.44560614695192,23.666666666666668,70.532561695772,35.04405163235138,73.55827564216057,0.6257866362919889,0.149042125706625,15.0,65.21453052180854,32.0
2018-11-02 19:00:00,33,51.71314703670981,51.71314703670981,19,2,11,4,0,32.0,30.0,41.0,65.21453052180854,81.49904006464493,53.69130989151621,28.666666666666668,73.20136502258687,37.2354013047041,55.819789458317665,0.6649178804411446,0.2057361487996538,15.0,51.71314703670981,33.0
2018-11-02 20:00:00,35,30.48633763902925,30.48633763902925,20,2,11,4,0,33.0,32.0,42.0,51.71314703670981,65.21453052180854,44.7670009119668,31.666666666666668,66.142239207721,37.67935938210696,50.71209847449453,0.67284570325191,0.21899323591754877,15.0,30.48633763902925,35.0
2018-11-02 21:00:00,32,22.83534232700228,22.83534232700228,21,2,11,4,0,35.0,33.0,40.0,30.48633763902925,51.71314703670981,38.99414428706207,33.333333333333336,49.13800506584912,37.44292304586084,35.86406446878198,0.6686236258189435,0.21185771546459337,15.0,22.83534232700228,32.0
2018-11-02 22:00:00,34,25.869494280120428,25.869494280120428,22,2,11,4,0,32.0,35.0,39.0,22.83534232700228,30.48633763902925,33.284719781799204,33.333333333333336,35.0116090009137,35.20454753529487,31.3855059966045,0.628652634558837,0.15271370945241364,15.0,25.869494280120428,34.0
2018-11-02 23:00:00,31,18.05961415194556,18.05961415194556,23,2,11,4,0,34.0,32.0,35.0,25.869494280120428,22.83534232700228,34.89139933030852,33.666666666666664,26.397058082050574,34.424726981799346,34.06984895060678,0.6147272675321311,0.13555299574607352,15.0,18.05961415194556,31.0
2018-11-03 00:00:00,26,19.290938213100493,19.290938213100493,0,3,11,5,1,31.0,34.0,28.0,18.05961415194556,25.869494280120428,34.83633532506279,32.333333333333336,22.254816919689343,27.877475296171294,23.627995057703565,0.4978120588602017,0.046447164721887445,15.0,19.290938213100493,26.0
2018-11-03 01:00:00,13,7.210784671152684,7.210784671152684,1,3,11,5,1,26.0,31.0,19.0,19.290938213100493,18.05961415194556,17.18885663712781,30.333333333333332,21.07334888172208,18.42461630976729,30.499390452322192,0.32901100553155876,0.008925388674997828,15.0,7.210784671152684,13.0
2018-11-03 02:00:00,6,6.592948148148148,6.592948148148148,2,3,11,5,1,13.0,26.0,13.0,7.210784671152684,19.290938213100493,13.465830375303543,23.333333333333332,14.853779012066164,11.675425612957138,8.631581980170562,0.20848974308852034,0.0026911213377945474,13.47482905147534,6.760537697826231,6.152517094852465
2018-11-03 03:00:00,6,11.716071514906602,11.716071514906602,3,3,11,5,1,6.0,13.0,11.0,6.592948148148148,7.210784671152684,18.401320336862206,15.0,11.03155701080036,5.610651644357231,6.914314817721995,0.10019020793495056,0.0009127841518966707,11.669836798915842,12.366345351910141,6.333016320108416
2018-11-03 04:00:00,6,16.511254228080524,16.511254228080524,4,3,11,5,1,6.0,6.0,9.0,11.716071514906602,6.592948148148148,18.464500563819893,8.333333333333334,8.50660144473573,6.382161215146243,11.518505767421312,0.11396716455618291,0.0010474712271637005,11.89945274260305,17.364486294964838,6.310054725739695
2018-11-03 05:00:00,4,16.511254228080524,16.511254228080524,5,3,11,5,1,6.0,6.0,4.0,16.511254228080524,11.716071514906602,3.1606512518812426,6.0,11.606757963711678,6.221303188252362,14.016414420007314,0.11109469979022076,0.0010178412035724326,11.851578329837013,17.377660738301508,4.209894778010866
2018-11-03 06:00:00,4,13.296986152898741,13.296986152898741,6,3,11,5,1,4.0,6.0,2.0,16.511254228080524,16.511254228080524,0.0,5.333333333333333,14.912859990355804,4.402027584674968,13.030781126764829,0.07860763544062443,0.0007357209631091152,11.31012725734374,14.114722598983056,4.245991516177084
2018-11-03 07:00:00,4,13.296986152898741,13.296986152898741,7,3,11,5,1,4.0,4.0,1.0,13.296986152898741,16.511254228080524,0.0,4.666666666666667,15.439831536353184,4.517471791719533,10.68387047377313,0.0806691391378488,0.000751033781963537,11.34448565229748,14.107108213950792,4.243700956513501
2018-11-03 08:00:00,3,13.296986152898741,13.296986152898741,8,3,11,5,1,4.0,4.0,1.0,13.296986152898741,13.296986152898741,0.0,4.0,14.368408844625923,4.737303781084294,10.741655412858803,0.08459471037650525,0.0007810789847303613,11.409911839608421,14.092608695505616,3.1795044080195787
2018-11-03 09:00:00,3,6.704038004750593,6.704038004750593,9,3,11,5,1,3.0,4.0,1.0,13.296986152898741,13.296986152898741,0.0,3.6666666666666665,13.296986152898741,3.644739173944281,10.741655412858803,0.06508462810614787,0.0006427230456863929,11.08474380176913,7.141505110605178,3.1957628099115434
